Code Domaine,Domaine,Code zone (FAO),Zone,Code indicateur,Indicateur,Code sexe,Sexe,Code année,Année,Code Élément,Élément,Code source,Source,Unité,Valeur,Symbole,Description du Symbole,Note
"OEA","Indicateurs de l’emploi: Agriculture et systèmes agroalimentaires","29","Burundi","21111","Employment in crop and animal production, hunting and related service activities","1","Total","2020","2020","6199","Valeur","3021","Household income and expenditure survey","1000 No","4212.2","X","Chiffre de source externe","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicateurs de l’emploi: Agriculture et systèmes agroalimentaires","29","Burundi","21126","Share of employment in crop and animal production, hunting and related service activities","1","Total","2020","2020","6121","Valeur","3021","Household income and expenditure survey","%","99.66","X","Chiffre de source externe","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicateurs de l’emploi: Agriculture et systèmes agroalimentaires","35","Cabo Verde","21160","Emploi total dans les systèmes agroalimentaires (AFS)","1","Total","2017","2017","6199","Valeur","3044","FAO Model","1000 No","40.84","E","Valeur estimée","Modelled FAO"
"OEA","Indicateurs de l’emploi: Agriculture et systèmes agroalimentaires","35","Cabo Verde","21160","Emploi total dans les systèmes agroalimentaires (AFS)","1","Total","2018","2018","6199","Valeur","3044","FAO Model","1000 No","33.34","E","Valeur estimée","Modelled FAO"
"OEA","Indicateurs de l’emploi: Agriculture et systèmes agroalimentaires","35","Cabo Verde","21160","Emploi total dans les systèmes agroalimentaires (AFS)","1","Total","2019","2019","6199","Valeur","3044","FAO Model","1000 No","31.13","E","Valeur estimée","Modelled FAO"
"OEA","Indicateurs de l’emploi: Agriculture et systèmes agroalimentaires","35","Cabo Verde","21160","Emploi total dans les systèmes agroalimentaires (AFS)","1","Total","2020","2020","6199","Valeur","3044","FAO Model","1000 No","28.83","E","Valeur estimée","Modelled FAO"
"OEA","Indicateurs de l’emploi: Agriculture et systèmes agroalimentaires","35","Cabo Verde","21160","Emploi total dans les systèmes agroalimentaires (AFS)","1","Total","2021","2021","6199","Valeur","3044","FAO Model","1000 No","29.41","E","Valeur estimée","Modelled FAO"
"OEA","Indicateurs de l’emploi: Agriculture et systèmes agroalimentaires","35","Cabo Verde","21160","Emploi total dans les systèmes agroalimentaires (AFS)","1","Total","2022","2022","6199","Valeur","3044","FAO Model","1000 No","30.88","E","Valeur estimée","Modelled FAO"
"OEA","Indicateurs de l’emploi: Agriculture et systèmes agroalimentaires","115","Cambodge","21160","Emploi total dans les systèmes agroalimentaires (AFS)","1","Total","2017","2017","6199","Valeur","3044","FAO Model","1000 No","4979.01","E","Valeur estimée","Modelled using ISIC shares"
"OEA","Indicateurs de l’emploi: Agriculture et systèmes agroalimentaires","115","Cambodge","21160","Emploi total dans les systèmes agroalimentaires (AFS)","1","Total","2018","2018","6199","Valeur","3044","FAO Model","1000 No","5128.03","E","Valeur estimée","Imputed using average of previous and next value"
"OEA","Indicateurs de l’emploi: Agriculture et systèmes agroalimentaires","115","Cambodge","21160","Emploi total dans les systèmes agroalimentaires (AFS)","1","Total","2019","2019","6199","Valeur","3044","FAO Model","1000 No","5285.63","E","Valeur estimée","Modelled using ISIC shares"
"OEA","Indicateurs de l’emploi: Agriculture et systèmes agroalimentaires","115","Cambodge","21160","Emploi total dans les systèmes agroalimentaires (AFS)","1","Total","2020","2020","6199","Valeur","3044","FAO Model","1000 No","5204.52","E","Valeur estimée","Modelled using ISIC shares"
"OEA","Indicateurs de l’emploi: Agriculture et systèmes agroalimentaires","115","Cambodge","21160","Emploi total dans les systèmes agroalimentaires (AFS)","1","Total","2021","2021","6199","Valeur","3044","FAO Model","1000 No","5106.47","E","Valeur estimée","Modelled using ISIC shares"
"OEA","Indicateurs de l’emploi: Agriculture et systèmes agroalimentaires","115","Cambodge","21160","Emploi total dans les systèmes agroalimentaires (AFS)","1","Total","2022","2022","6199","Valeur","3044","FAO Model","1000 No","5060.22","E","Valeur estimée","Modelled FAO"
"OEA","Indicateurs de l’emploi: Agriculture et systèmes agroalimentaires","115","Cambodge","21111","Employment in crop and animal production, hunting and related service activities","1","Total","2017","2017","6199","Valeur","3021","Household income and expenditure survey","1000 No","3137.53","X","Chiffre de source externe","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicateurs de l’emploi: Agriculture et systèmes agroalimentaires","115","Cambodge","21111","Employment in crop and animal production, hunting and related service activities","1","Total","2020","2020","6199","Valeur","3021","Household income and expenditure survey","1000 No","3102.49","X","Chiffre de source externe","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicateurs de l’emploi: Agriculture et systèmes agroalimentaires","115","Cambodge","21111","Employment in crop and animal production, hunting and related service activities","1","Total","2021","2021","6199","Valeur","3021","Household income and expenditure survey","1000 No","3211.25","X","Chiffre de source externe","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicateurs de l’emploi: Agriculture et systèmes agroalimentaires","115","Cambodge","21126","Share of employment in crop and animal production, hunting and related service activities","1","Total","2017","2017","6121","Valeur","3021","Household income and expenditure survey","%","90.22","X","Chiffre de source externe","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicateurs de l’emploi: Agriculture et systèmes agroalimentaires","115","Cambodge","21126","Share of employment in crop and animal production, hunting and related service activities","1","Total","2020","2020","6121","Valeur","3021","Household income and expenditure survey","%","91.11","X","Chiffre de source externe","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicateurs de l’emploi: Agriculture et systèmes agroalimentaires","115","Cambodge","21126","Share of employment in crop and animal production, hunting and related service activities","1","Total","2021","2021","6121","Valeur","3021","Household income and expenditure survey","%","92.2","X","Chiffre de source externe","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicateurs de l’emploi: Agriculture et systèmes agroalimentaires","115","Cambodge","21111","Employment in crop and animal production, hunting and related service activities","1","Total","2019","2019","6199","Valeur","3023","Labour force survey","1000 No","3263.34","X","Chiffre de source externe","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicateurs de l’emploi: Agriculture et systèmes agroalimentaires","115","Cambodge","21126","Share of employment in crop and animal production, hunting and related service activities","1","Total","2019","2019","6121","Valeur","3023","Labour force survey","%","93.96","X","Chiffre de source externe","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicateurs de l’emploi: Agriculture et systèmes agroalimentaires","33","Canada","21160","Emploi total dans les systèmes agroalimentaires (AFS)","1","Total","2017","2017","6199","Valeur","3044","FAO Model","1000 No","2903.86","E","Valeur estimée","Derived from Statistics Canada. Table 14-10-0202-01  Employment by industry, annual"
"OEA","Indicateurs de l’emploi: Agriculture et systèmes agroalimentaires","33","Canada","21160","Emploi total dans les systèmes agroalimentaires (AFS)","1","Total","2018","2018","6199","Valeur","3044","FAO Model","1000 No","2956.97","E","Valeur estimée","Derived from Statistics Canada. Table 14-10-0202-01  Employment by industry, annual"
"OEA","Indicateurs de l’emploi: Agriculture et systèmes agroalimentaires","33","Canada","21160","Emploi total dans les systèmes agroalimentaires (AFS)","1","Total","2019","2019","6199","Valeur","3044","FAO Model","1000 No","3020.33","E","Valeur estimée","Derived from Statistics Canada. Table 14-10-0202-01  Employment by industry, annual"
"OEA","Indicateurs de l’emploi: Agriculture et systèmes agroalimentaires","33","Canada","21160","Emploi total dans les systèmes agroalimentaires (AFS)","1","Total","2020","2020","6199","Valeur","3044","FAO Model","1000 No","2587.16","E","Valeur estimée","Derived from Statistics Canada. Table 14-10-0202-01  Employment by industry, annual"
"OEA","Indicateurs de l’emploi: Agriculture et systèmes agroalimentaires","33","Canada","21160","Emploi total dans les systèmes agroalimentaires (AFS)","1","Total","2021","2021","6199","Valeur","3044","FAO Model","1000 No","2687.34","E","Valeur estimée","Derived from Statistics Canada. Table 14-10-0202-01  Employment by industry, annual"
"OEA","Indicateurs de l’emploi: Agriculture et systèmes agroalimentaires","33","Canada","21160","Emploi total dans les systèmes agroalimentaires (AFS)","1","Total","2022","2022","6199","Valeur","3044","FAO Model","1000 No","2890.82","E","Valeur estimée","Derived from Statistics Canada. Table 14-10-0202-01  Employment by industry, annual"
"OEA","Indicateurs de l’emploi: Agriculture et systèmes agroalimentaires","40","Chili","21160","Emploi total dans les systèmes agroalimentaires (AFS)","1","Total","2017","2017","6199","Valeur","3044","FAO Model","1000 No","2033.81","E","Valeur estimée","Modelled using ISIC shares"
"OEA","Indicateurs de l’emploi: Agriculture et systèmes agroalimentaires","40","Chili","21160","Emploi total dans les systèmes agroalimentaires (AFS)","1","Total","2018","2018","6199","Valeur","3044","FAO Model","1000 No","1907.74","E","Valeur estimée","Imputed using average of previous and next value"
"OEA","Indicateurs de l’emploi: Agriculture et systèmes agroalimentaires","40","Chili","21160","Emploi total dans les systèmes agroalimentaires (AFS)","1","Total","2019","2019","6199","Valeur","3044","FAO Model","1000 No","1773","E","Valeur estimée","Imputed using average of previous and next value"
"OEA","Indicateurs de l’emploi: Agriculture et systèmes agroalimentaires","40","Chili","21160","Emploi total dans les systèmes agroalimentaires (AFS)","1","Total","2020","2020","6199","Valeur","3044","FAO Model","1000 No","1486.39","E","Valeur estimée","Modelled using ISIC shares"
"OEA","Indicateurs de l’emploi: Agriculture et systèmes agroalimentaires","40","Chili","21160","Emploi total dans les systèmes agroalimentaires (AFS)","1","Total","2021","2021","6199","Valeur","3044","FAO Model","1000 No","1532.46","E","Valeur estimée","Modelled FAO"
"OEA","Indicateurs de l’emploi: Agriculture et systèmes agroalimentaires","40","Chili","21160","Emploi total dans les systèmes agroalimentaires (AFS)","1","Total","2022","2022","6199","Valeur","3044","FAO Model","1000 No","1592.45","E","Valeur estimée","Modelled FAO"
